기관유형,대표 전화번호,보건기관명,상위기관명,시군구,시도,주소,홈페이지 주소
보건소,043-835-4220,증평군보건소,,증평군,충청북도,충청북도 증평군 증평읍 보건복지로 64-1 (증평군보건소) 증평군보건소,https://www.jp.go.kr/health.do
보건소,043-539-7771,진천군보건소,,진천군,충청북도,"충청북도 진천군 진천읍 중앙북1길 11-8, 본관 (진천군보건소) 본관",https://www.jincheon.go.kr/health/main.do
보건소,043-832-4000,괴산군보건소,,괴산군,충청북도,충청북도 괴산군 괴산읍 동진천길 43 (괴산군보건소) 괴산군보건소,https://www.goesan.go.kr/health/index.do#layerPopBtn
보건소,043-871-1830,음성군보건소,,음성군,충청북도,충청북도 음성군 음성읍 중앙로 49 (음성보건소) 음성군보건소,https://www.eumseong.go.kr/health
보건의료원,043-420-7700,단양군보건의료원,,단양군,충청북도,충청북도 단양군 단양읍 삼봉로 53 (단양군보건의료원) 단양보건의료원,https://www.danyang.go.kr/health/149
보건소,041-521-2650,천안시동남구보건소,,천안시 동남구,충청남도,충청남도 천안시 동남구 버들로 34 (문화동) 동남구보건소,https://www.cheonan.go.kr/dhealth.do
보건소,041-521-2552,천안시서북구보건소,,천안시 서북구,충청남도,"충청남도 천안시 서북구 번영로 156 (불당동, 천안시청) 서북구보건소",https://www.cheonan.go.kr/shealth.do
보건소,041-840-8755,공주시보건소,,공주시,충청남도,"충청남도 공주시 봉황로 123 (교동, 보건소) 보건소",https://www.gongju.go.kr/health/
보건소,041-930-0900,보령시보건소,,보령시,충청남도,충청남도 보령시 남포면 보령남로 234 보령시보건소,https://www.brcn.go.kr/health.do
보건소,041-537-3403,아산시보건소,,아산시,충청남도,"충청남도 아산시 번영로224번길 20 (모종동, 아산시보건소) .",https://www.asan.go.kr/health/main/
보건소,041-661-6550,서산시보건소,,서산시,충청남도,"충청남도 서산시 호수공원6로 6 (읍내동, 서산시보건소) 서산시 보건소",www.seosan.go.kr/health
보건소,041-746-8011,논산시보건소,,논산시,충청남도,충청남도 논산시 논산대로 382 (관촉동) 논산시보건소,https://www.nonsan.go.kr/health/
보건소,042-840-3507,계룡시보건소,,계룡시,충청남도,"충청남도 계룡시 장안로 54 (금암동, 계룡시보건소) 계룡시보건소",https://www.gyeryong.go.kr/health/
보건소,041-360-6000,당진시보건소,,당진시,충청남도,"충청남도 당진시 서부로 56 (채운동, 당진시보건소), 당진시보건소 당진시보건소",https://www.dangjin.go.kr/health.do
보건소,041-750-4310,금산군보건소,,금산군,충청남도,"충청남도 금산군 금산읍 금산로 1559, 금산군보건소 (다락원) 금산군보건소",https://www.geumsan.go.kr/health
보건소,041-830-8600,부여군보건소,,부여군,충청남도,충청남도 부여군 부여읍 성왕로 205 (부여군 보건소) 부여군보건소,https://www.buyeo.go.kr/html/health/index.html
보건소,041-950-6700,서천군보건소,,서천군,충청남도,충청남도 서천군 서천읍 사곡길 26 (서천군보건소) .,https://www.seocheon.go.kr/health.do
보건의료원,041-940-4515,청양군보건의료원,,청양군,충청남도,충청남도 청양군 청양읍 칠갑산로7길 54 (청양군보건의료원) 청양군보건의료원,https://www.cheongyang.go.kr/health.do
보건소,041-632-2588,홍성군보건소,,홍성군,충청남도,충청남도 홍성군 홍성읍 문화로 106 (홍성군보건소) 홍성군보건소,https://www.hongseong.go.kr/health.do
보건소,041-339-8993,예산군보건소,,예산군,충청남도,충청남도 예산군 예산읍 군청로 22 (예산군청) 예산군보건소,https://www.yesan.go.kr/health.do
보건의료원,041-671-5300,태안군보건의료원,,태안군,충청남도,충청남도 태안군 태안읍 서해로 1952-16 (태안군보건의료원) 태안군보건의료원,http://www.taean.go.kr
보건소,063-281-6200,전주시 보건소,,전주시,전북특별자치도,"전라북도 전주시 완산구 전라감영로 33 (중앙동4가, 전주시보건소) 전주시보건소",http://health.jeonju.go.kr/index.jeonju
보건소,063-250-3900,덕진보건소,,전주시 덕진구,전북특별자치도,"전라북도 전주시 덕진구 우아1길 20 (우아동3가, 전주시덕진보건소) 덕진보건소",https://health.jeonju.go.kr/
보건소,063-454-5000,군산시보건소,,군산시,전북특별자치도,"전북특별자치도 군산시 수송동로 58 (수송동, 군산시 보건소) 군산시보건소",https://www.gunsan.go.kr/health
보건소,063-859-4802,익산시보건소,,익산시,전북특별자치도,"전라북도 익산시 무왕로 975 (신동, 익산시보건소) .",https://www.iksan.go.kr/health/index.iksan
보건소,063-539-6071,정읍시보건소,,정읍시,전북특별자치도,"전라북도 정읍시 수성1로 61 (수성동, 정읍보건소), 보건소 정읍시보건소",https://www.jeongeup.go.kr/health/index.jeongeup
보건소,063-625-4000,남원시보건소,,남원시,전북특별자치도,"전라북도 남원시 요천로 1285 (조산동, 남원시보건소) 남원시보건소",해당사항없음
보건소,063-540-1300,김제시보건소,,김제시,전북특별자치도,"전라북도 김제시 성산길 138 (요촌동, 보건소) 김제시보건소",www.gimje.go.kr/health
보건소,063-290-3008,완주군보건소,,완주군,전북특별자치도,전라북도 완주군 삼례읍 삼봉8로 10-10 0,https://www.wanju.go.kr/health/index.9is
보건소,063-430-8501,진안군보건소,,진안군,전북특별자치도,전라북도 진안군 진안읍 진무로 1189 (진안보건소) 진안군보건소,www.jinan.go.kr/health/index.jinan
보건의료원,063-320-8322,무주군보건의료원,,무주군,전북특별자치도,전라북도 무주군 무주읍 한풍루로 413 (무주군보건의료원) 무주군보건의료원,www.muju.go.kr
보건의료원,063-351-8000,장수군보건의료원,,장수군,전북특별자치도,전북특별자치도 장수군 장수읍 장천로 247 (장수보건의료원) .,https://www.jangsu.go.kr/health/index.jangsu
보건의료원,063-640-3101,임실군보건의료원,,임실군,전북특별자치도,"전라북도 임실군 임실읍 호국로 1680, 임실군 보건의료원 (임실군 보건의료원) 임실군보건의료원",https://www.imsil.go.kr
보건의료원,063-650-5373,순창군보건의료원,,순창군,전북특별자치도,전북특별자치도 순창군 순창읍 교성로 135 (순창군보건의료원) 순창군보건의료원,www.sunchang.go.kr
보건소,063-560-8711,고창군보건소,,고창군,전북특별자치도,전라북도 고창군 고창읍 전봉준로 90 (고창군보건소) 90,www.gochanghealth.co.kr
보건소,063-584-1261,부안군보건소,,부안군,전북특별자치도,"전라북도 부안군 부안읍 오리정로 124, 1 (보건소) 부안군보건소",https://www.buan.go.kr
보건소,061-270-4000,목포시보건소,,목포시,전라남도,전라남도 목포시 원산로47번길 5 (산정동) 목포시보건소,https://health.mokpo.go.kr/health/
보건소,061-682-4000,여수시보건소,,여수시,전라남도,"전라남도 여수시 시청서4길 47 (학동), 여수시 보건소 여수시보건소",https://www.yeosu.go.kr/health
보건소,061-749-6862,순천시보건소,,순천시,전라남도,"전라남도 순천시 중앙로 232 (석현동, 순천시문화건강센터) 보건소",https://www.schc.go.kr/health/main.do
보건소,061-339-2120,나주시보건소,,나주시,전라남도,"전라남도 나주시 풍물시장2길 57-32 (이창동, 나주시보건소) 나주시보건소",www.naju.go.kr/health
보건소,061-797-4005,광양시보건소,,광양시,전라남도,"전라남도 광양시 광양읍 인덕로 1100 (광양만권경제자유구역청, 광양시제2청사) 광양시보건소",없음
보건소,061-383-4000,담양군보건소,,담양군,전라남도,전라남도 담양군 담양읍 완동길 10-11,https://www.damyang.go.kr/health/index.damyang
보건의료원,061-362-4000,곡성군보건의료원,,곡성군,전라남도,전라남도 곡성군 곡성읍 곡성로 854 곡성군보건의료원,https://www.gokseong.go.kr/health/main.do
보건의료원,061-780-2033,구례군보건의료원,,구례군,전라남도,전라남도 구례군 구례읍 동편제길 30 구례군보건의료원,https://www.gurye.go.kr/health/main.do
보건소,061-830-5321,고흥군보건소,,고흥군,전라남도,전라남도 고흥군 고흥읍 등암3길 5 (보건소) 고흥군 보건소,https://www.goheung.go.kr/health/
보건소,061-850-5900,보성군보건소,,보성군,전라남도,전라남도 보성군 보성읍 송재로 153 보성군 보건소,https://www.boseong.go.kr/health
보건소,061-379-5305,화순군보건소,,화순군,전라남도,전라남도 화순군 화순읍 쌍충로 62 (화순군보건소) 화순군보건소,https://www.hwasun.go.kr/index.do?S=S06
보건소,061-862-4000,장흥군보건소,,장흥군,전라남도,전라남도 장흥군 장흥읍 흥성로 49 장흥군보건소,https://www.jangheung.go.kr/health
보건소,061-430-5204,강진군보건소,,강진군,전라남도,전라남도 강진군 강진읍 목리길 11 (강진군보건소) 강진군 보건소,https://www.gangjin.go.kr/hospital
보건소,061-531-3713,해남군보건소,,해남군,전라남도,전라남도 해남군 해남읍 해남로 46 (해남보건소) 해남군보건소,http://www.haenam.go.kr/health/index.9is?contentUid=18e3368f6797832401681169c3cf5d94
보건소,061-470-6525,영암군보건소,,영암군,전라남도,"전라남도 영암군 영암읍 오리정길 39, 영암군보건소 (영암군보건소) 영암군보건소",https://www.yeongam.go.kr/home/health
보건소,061-450-5041,무안군보건소,,무안군,전라남도,전라남도 무안군 무안읍 면성1길 128 (무안군 보건소) 무안군보건소,https://www.muan.go.kr/health
보건소,061-320-2409,함평군보건소,,함평군,전라남도,전라남도 함평군 함평읍 중앙길 54-8 (함평보건소) 함평군보건소,https://www.hampyeong.go.kr/health/
보건소,061-350-5552,영광군보건소,,영광군,전라남도,전라남도 영광군 영광읍 신남로4길 17 영광군보건소,https://www.yeonggwang.go.kr
보건소,061-390-8371,장성군보건소,,장성군,전라남도,전라남도 장성군 장성읍 청운11길 13 (장성군보건소) 장성군보건소,https://www.jangseong.go.kr/home/www/openinfo/health
보건의료원,061-550-6720,완도군보건의료원,,완도군,전라남도,"전라남도 완도군 완도읍 농공단지길 34, 본관 (완도보건의료원) 완도군보건의료원",https://www.wando.go.kr/health#none
보건소,061-540-6005,진도군보건소,,진도군,전라남도,전라남도 진도군 진도읍 남동1길 40-9 (진도군보건소),https://jindo.go.kr/home/sub.cs?m=603
보건소,061-243-8550,신안군보건소,,신안군,전라남도,전라남도 신안군 압해읍 천사로 1004 (신안군청) 신안군보건소,https://www.shinan.go.kr/home/www/dept_info/health/page.wscms
보건소,054-270-4015,포항시남구보건소,,포항시 남구,경상북도,"경상북도 포항시 남구 동해안로 6119 (인덕동, 남구보건소) 남구보건소",https://www.pohang.go.kr/health/main.do
보건소,054-270-4114,포항시북구보건소,,포항시 북구,경상북도,경상북도 포항시 북구 흥해읍 한동로 1 (포항 북구보건소) 포항시북구보건소,https://www.pohang.go.kr/health/main.do
보건소,054-779-8573,경주시보건소,,경주시,경상북도,"경상북도 경주시 양정로 300 (동천동, 경주시보건소) 경주시보건소",https://www.gyeongju.go.kr/health/index.do
보건소,054-433-4000,김천시보건소,,김천시,경상북도,"경상북도 김천시 시청1길 221 (신음동, 김천시보건소) -",https://www.gc.go.kr/health/main.do
보건소,054-855-5986,안동시보건소,,안동시,경상북도,"경상북도 안동시 서동문로 165 (북문동, 안동시보건소) 안동시보건소",https://www.andong.go.kr/health/main.do
보건소,054-480-4000,구미보건소,,구미시,경상북도,"경상북도 구미시 선산대로 111 (지산동, 구미보건소) 구미보건소",https://www.gumi.go.kr/health/main.do
보건소,054-480-4130,구미시선산보건소,,구미시,경상북도,경상북도 구미시 선산읍 선주로 121 (선산보건소) 선산보건소,https://www.gumi.go.kr/ssphc/main.do
보건소,054-631-4000,영주시보건소,,영주시,경상북도,"경상북도 영주시 시청로1번길 19 (휴천동, 영주시보건소) 영주시보건소",https://www.yeongju.go.kr/open_content/health/index.do
보건소,054-339-7860,영천시보건소,,영천시,경상북도,"경상북도 영천시 옛군청1길 31 (문내동, 영천시 보건소) 영천시 보건소",https://www.yc.go.kr/health/
보건소,054-535-4000,상주시보건소,,상주시,경상북도,"경상북도 상주시 중앙로 111 (무양동, 상주시 의회청사), 상주시보건소 보건소",https://health.sangju.go.kr
